container_id,vessel_id,container_size_type,weight_mt,container_status,destination_zone_id,priority,handling_requirement,synthetic
SYN-CONT-004345,00000000-0000-0000-0000-000000000417,40RF,10.5,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-004346,00000000-0000-0000-0000-000000000417,20GP,23.5,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-004347,00000000-0000-0000-0000-000000000417,40RF,22.3,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-004348,00000000-0000-0000-0000-000000000417,40HC,26.5,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004349,00000000-0000-0000-0000-000000000417,20GP,28.6,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004350,00000000-0000-0000-0000-000000000417,40GP,16.3,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-004351,00000000-0000-0000-0000-000000000417,40GP,9.7,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004352,00000000-0000-0000-0000-000000000417,20GP,27.6,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-004353,00000000-0000-0000-0000-000000000417,40HC,20.1,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-004354,00000000-0000-0000-0000-000000000417,40GP,19.9,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-004355,00000000-0000-0000-0000-000000000417,20GP,11.1,inbound,00000000-0000-0000-0000-00000000012f,normal,hazardous,True
SYN-CONT-004356,00000000-0000-0000-0000-000000000417,40GP,26.3,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-004357,00000000-0000-0000-0000-000000000417,40GP,21.5,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-004358,00000000-0000-0000-0000-000000000417,20GP,18.2,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-004359,00000000-0000-0000-0000-000000000417,40HC,9.7,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-004360,00000000-0000-0000-0000-000000000417,20GP,10.9,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004361,00000000-0000-0000-0000-000000000417,40RF,29.2,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-004362,00000000-0000-0000-0000-000000000417,40HC,25.5,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-004363,00000000-0000-0000-0000-000000000417,40GP,29.1,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-004364,00000000-0000-0000-0000-000000000417,40RF,29.7,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-004365,00000000-0000-0000-0000-000000000417,20GP,23.6,inbound,00000000-0000-0000-0000-00000000012c,normal,hazardous,True
SYN-CONT-004366,00000000-0000-0000-0000-000000000417,40GP,25.6,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-004367,00000000-0000-0000-0000-000000000417,20GP,27.7,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-004368,00000000-0000-0000-0000-000000000417,40GP,16.8,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004369,00000000-0000-0000-0000-000000000417,20GP,16.7,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-004370,00000000-0000-0000-0000-000000000417,40RF,9.6,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-004371,00000000-0000-0000-0000-000000000417,40GP,29.4,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-004372,00000000-0000-0000-0000-000000000417,40HC,16.0,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-004373,00000000-0000-0000-0000-000000000417,40GP,20.9,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-004374,00000000-0000-0000-0000-000000000417,40RF,17.6,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004375,00000000-0000-0000-0000-000000000417,40GP,12.7,inbound,00000000-0000-0000-0000-000000000130,normal,hazardous,True
SYN-CONT-004376,00000000-0000-0000-0000-000000000417,40HC,24.9,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-004377,00000000-0000-0000-0000-000000000417,20GP,14.8,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004378,00000000-0000-0000-0000-000000000417,20GP,30.2,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-004379,00000000-0000-0000-0000-000000000417,40HC,13.3,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-004380,00000000-0000-0000-0000-000000000417,40GP,9.0,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-004381,00000000-0000-0000-0000-000000000417,40HC,24.3,inbound,00000000-0000-0000-0000-00000000012c,normal,hazardous,True
SYN-CONT-004382,00000000-0000-0000-0000-000000000417,20GP,18.2,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-004383,00000000-0000-0000-0000-000000000417,20GP,26.5,inbound,00000000-0000-0000-0000-000000000130,normal,hazardous,True
SYN-CONT-004384,00000000-0000-0000-0000-000000000417,40HC,21.1,inbound,00000000-0000-0000-0000-00000000012c,normal,hazardous,True
SYN-CONT-004385,00000000-0000-0000-0000-000000000417,40HC,20.9,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-004386,00000000-0000-0000-0000-000000000417,40RF,30.3,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004387,00000000-0000-0000-0000-000000000417,40GP,25.0,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-004388,00000000-0000-0000-0000-000000000417,40RF,25.2,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004389,00000000-0000-0000-0000-000000000417,40RF,27.6,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-004390,00000000-0000-0000-0000-000000000417,40HC,22.4,inbound,00000000-0000-0000-0000-000000000130,normal,hazardous,True
SYN-CONT-004391,00000000-0000-0000-0000-000000000417,40RF,10.0,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004392,00000000-0000-0000-0000-000000000417,40HC,20.0,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-004393,00000000-0000-0000-0000-000000000417,40RF,22.3,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004394,00000000-0000-0000-0000-000000000417,40GP,15.4,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-004395,00000000-0000-0000-0000-000000000417,40HC,25.4,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-004396,00000000-0000-0000-0000-000000000417,40GP,28.0,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-004397,00000000-0000-0000-0000-000000000417,40GP,14.6,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-004398,00000000-0000-0000-0000-000000000417,40RF,17.1,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-004399,00000000-0000-0000-0000-000000000417,20GP,22.0,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-004400,00000000-0000-0000-0000-000000000417,40RF,11.5,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-004401,00000000-0000-0000-0000-000000000417,20GP,25.2,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-004402,00000000-0000-0000-0000-000000000417,40RF,11.9,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-004403,00000000-0000-0000-0000-000000000417,40HC,29.2,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-004404,00000000-0000-0000-0000-000000000417,40GP,21.7,inbound,00000000-0000-0000-0000-00000000012e,normal,hazardous,True
SYN-CONT-004405,00000000-0000-0000-0000-000000000417,40HC,28.2,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004406,00000000-0000-0000-0000-000000000417,40GP,25.0,inbound,00000000-0000-0000-0000-00000000012e,normal,hazardous,True
SYN-CONT-004407,00000000-0000-0000-0000-000000000417,20GP,29.6,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-004408,00000000-0000-0000-0000-000000000417,20GP,28.3,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-004409,00000000-0000-0000-0000-000000000418,40RF,15.7,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004410,00000000-0000-0000-0000-000000000418,40GP,21.3,inbound,00000000-0000-0000-0000-00000000012e,low,reefer,True
SYN-CONT-004411,00000000-0000-0000-0000-000000000418,40GP,22.9,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004412,00000000-0000-0000-0000-000000000418,40RF,20.9,inbound,00000000-0000-0000-0000-00000000012e,low,reefer,True
SYN-CONT-004413,00000000-0000-0000-0000-000000000418,40RF,22.2,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004414,00000000-0000-0000-0000-000000000418,20GP,18.8,inbound,00000000-0000-0000-0000-00000000012f,low,hazardous,True
SYN-CONT-004415,00000000-0000-0000-0000-000000000418,20GP,25.2,inbound,00000000-0000-0000-0000-000000000130,low,standard,True
SYN-CONT-004416,00000000-0000-0000-0000-000000000418,40HC,15.6,inbound,00000000-0000-0000-0000-00000000012c,low,hazardous,True
SYN-CONT-004417,00000000-0000-0000-0000-000000000418,40HC,25.5,inbound,00000000-0000-0000-0000-00000000012f,low,standard,True
SYN-CONT-004418,00000000-0000-0000-0000-000000000418,40GP,21.2,inbound,00000000-0000-0000-0000-00000000012e,low,standard,True
SYN-CONT-004419,00000000-0000-0000-0000-000000000418,40HC,27.2,inbound,00000000-0000-0000-0000-00000000012d,low,standard,True
SYN-CONT-004420,00000000-0000-0000-0000-000000000418,40RF,24.9,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004421,00000000-0000-0000-0000-000000000418,20GP,17.8,inbound,00000000-0000-0000-0000-00000000012f,low,hazardous,True
SYN-CONT-004422,00000000-0000-0000-0000-000000000418,40RF,9.4,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004423,00000000-0000-0000-0000-000000000418,20GP,19.3,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004424,00000000-0000-0000-0000-000000000418,20GP,26.3,inbound,00000000-0000-0000-0000-00000000012e,low,standard,True
SYN-CONT-004425,00000000-0000-0000-0000-000000000418,20GP,29.3,inbound,00000000-0000-0000-0000-00000000012f,low,standard,True
SYN-CONT-004426,00000000-0000-0000-0000-000000000418,20GP,22.6,inbound,00000000-0000-0000-0000-00000000012c,low,hazardous,True
SYN-CONT-004427,00000000-0000-0000-0000-000000000418,40HC,9.6,inbound,00000000-0000-0000-0000-000000000131,low,hazardous,True
SYN-CONT-004428,00000000-0000-0000-0000-000000000418,40HC,18.2,inbound,00000000-0000-0000-0000-00000000012d,low,standard,True
SYN-CONT-004429,00000000-0000-0000-0000-000000000418,40GP,29.4,inbound,00000000-0000-0000-0000-000000000131,low,hazardous,True
SYN-CONT-004430,00000000-0000-0000-0000-000000000418,40RF,22.1,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004431,00000000-0000-0000-0000-000000000418,40HC,22.3,inbound,00000000-0000-0000-0000-00000000012e,low,standard,True
SYN-CONT-004432,00000000-0000-0000-0000-000000000418,20GP,17.9,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004433,00000000-0000-0000-0000-000000000418,40HC,11.7,inbound,00000000-0000-0000-0000-000000000131,low,reefer,True
SYN-CONT-004434,00000000-0000-0000-0000-000000000418,40RF,27.9,inbound,00000000-0000-0000-0000-000000000131,low,reefer,True
SYN-CONT-004435,00000000-0000-0000-0000-000000000418,40RF,25.2,inbound,00000000-0000-0000-0000-00000000012f,low,reefer,True
SYN-CONT-004436,00000000-0000-0000-0000-000000000418,40GP,11.1,inbound,00000000-0000-0000-0000-00000000012c,low,hazardous,True
SYN-CONT-004437,00000000-0000-0000-0000-000000000418,20GP,24.3,inbound,00000000-0000-0000-0000-00000000012f,low,reefer,True
SYN-CONT-004438,00000000-0000-0000-0000-000000000418,40RF,28.8,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004439,00000000-0000-0000-0000-000000000418,20GP,8.5,inbound,00000000-0000-0000-0000-000000000130,low,standard,True
SYN-CONT-004440,00000000-0000-0000-0000-000000000418,40HC,29.8,inbound,00000000-0000-0000-0000-00000000012d,low,standard,True
SYN-CONT-004441,00000000-0000-0000-0000-000000000418,40GP,13.2,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004442,00000000-0000-0000-0000-000000000418,40HC,24.1,inbound,00000000-0000-0000-0000-00000000012d,low,standard,True
SYN-CONT-004443,00000000-0000-0000-0000-000000000418,40GP,28.6,inbound,00000000-0000-0000-0000-00000000012f,low,standard,True
SYN-CONT-004444,00000000-0000-0000-0000-000000000418,20GP,20.3,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004445,00000000-0000-0000-0000-000000000418,40RF,8.2,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004446,00000000-0000-0000-0000-000000000418,20GP,21.6,inbound,00000000-0000-0000-0000-00000000012c,low,standard,True
SYN-CONT-004447,00000000-0000-0000-0000-000000000418,40RF,10.5,inbound,00000000-0000-0000-0000-00000000012f,low,reefer,True
SYN-CONT-004448,00000000-0000-0000-0000-000000000418,40GP,30.0,inbound,00000000-0000-0000-0000-00000000012e,low,hazardous,True
SYN-CONT-004449,00000000-0000-0000-0000-000000000418,40GP,19.2,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004450,00000000-0000-0000-0000-000000000418,40HC,10.7,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004451,00000000-0000-0000-0000-000000000418,40RF,9.7,inbound,00000000-0000-0000-0000-000000000131,low,reefer,True
SYN-CONT-004452,00000000-0000-0000-0000-000000000418,40HC,14.0,inbound,00000000-0000-0000-0000-00000000012c,low,standard,True
SYN-CONT-004453,00000000-0000-0000-0000-000000000418,40GP,15.3,inbound,00000000-0000-0000-0000-00000000012d,low,hazardous,True
SYN-CONT-004454,00000000-0000-0000-0000-000000000418,40RF,14.6,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004455,00000000-0000-0000-0000-000000000418,20GP,14.2,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004456,00000000-0000-0000-0000-000000000418,40GP,12.6,inbound,00000000-0000-0000-0000-00000000012e,low,reefer,True
SYN-CONT-004457,00000000-0000-0000-0000-000000000418,20GP,18.6,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004458,00000000-0000-0000-0000-000000000418,40GP,24.7,inbound,00000000-0000-0000-0000-00000000012f,low,reefer,True
SYN-CONT-004459,00000000-0000-0000-0000-000000000418,40GP,9.7,inbound,00000000-0000-0000-0000-00000000012d,low,standard,True
SYN-CONT-004460,00000000-0000-0000-0000-000000000418,20GP,28.1,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004461,00000000-0000-0000-0000-000000000418,40GP,22.1,inbound,00000000-0000-0000-0000-00000000012e,low,standard,True
SYN-CONT-004462,00000000-0000-0000-0000-000000000418,40RF,11.9,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004463,00000000-0000-0000-0000-000000000418,40HC,25.6,inbound,00000000-0000-0000-0000-000000000131,low,reefer,True
SYN-CONT-004464,00000000-0000-0000-0000-000000000418,40RF,13.3,inbound,00000000-0000-0000-0000-00000000012f,low,reefer,True
SYN-CONT-004465,00000000-0000-0000-0000-000000000418,40GP,13.5,inbound,00000000-0000-0000-0000-00000000012c,low,hazardous,True
SYN-CONT-004466,00000000-0000-0000-0000-000000000418,40GP,23.3,inbound,00000000-0000-0000-0000-00000000012e,low,hazardous,True
SYN-CONT-004467,00000000-0000-0000-0000-000000000418,40RF,8.7,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004468,00000000-0000-0000-0000-000000000418,40RF,29.6,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004469,00000000-0000-0000-0000-000000000418,40RF,25.7,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004470,00000000-0000-0000-0000-000000000418,40RF,17.1,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004471,00000000-0000-0000-0000-000000000418,40RF,18.8,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004472,00000000-0000-0000-0000-000000000418,40RF,27.4,inbound,00000000-0000-0000-0000-00000000012f,low,reefer,True
SYN-CONT-004473,00000000-0000-0000-0000-000000000418,40GP,19.7,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
SYN-CONT-004474,00000000-0000-0000-0000-000000000418,20GP,25.2,inbound,00000000-0000-0000-0000-00000000012f,low,standard,True
SYN-CONT-004475,00000000-0000-0000-0000-000000000418,40GP,22.8,inbound,00000000-0000-0000-0000-00000000012d,low,standard,True
SYN-CONT-004476,00000000-0000-0000-0000-000000000418,40GP,22.2,inbound,00000000-0000-0000-0000-00000000012e,low,standard,True
SYN-CONT-004477,00000000-0000-0000-0000-000000000418,40GP,30.3,inbound,00000000-0000-0000-0000-000000000131,low,standard,True
SYN-CONT-004478,00000000-0000-0000-0000-000000000418,40HC,25.5,inbound,00000000-0000-0000-0000-000000000130,low,standard,True
SYN-CONT-004479,00000000-0000-0000-0000-000000000418,40RF,29.1,inbound,00000000-0000-0000-0000-000000000131,low,reefer,True
SYN-CONT-004480,00000000-0000-0000-0000-000000000418,40HC,20.8,inbound,00000000-0000-0000-0000-000000000131,low,reefer,True
SYN-CONT-004481,00000000-0000-0000-0000-000000000418,20GP,22.7,inbound,00000000-0000-0000-0000-00000000012d,low,hazardous,True
SYN-CONT-004482,00000000-0000-0000-0000-000000000418,20GP,11.1,inbound,00000000-0000-0000-0000-000000000130,low,hazardous,True
SYN-CONT-004483,00000000-0000-0000-0000-000000000418,40RF,29.8,inbound,00000000-0000-0000-0000-000000000130,low,reefer,True
SYN-CONT-004484,00000000-0000-0000-0000-000000000418,20GP,21.3,inbound,00000000-0000-0000-0000-000000000131,low,hazardous,True
SYN-CONT-004485,00000000-0000-0000-0000-000000000418,40HC,17.7,inbound,00000000-0000-0000-0000-000000000130,low,standard,True
SYN-CONT-004486,00000000-0000-0000-0000-000000000418,40HC,27.5,inbound,00000000-0000-0000-0000-00000000012d,low,hazardous,True
SYN-CONT-004487,00000000-0000-0000-0000-000000000418,40GP,27.1,inbound,00000000-0000-0000-0000-00000000012c,low,standard,True
SYN-CONT-004488,00000000-0000-0000-0000-000000000418,40GP,17.7,inbound,00000000-0000-0000-0000-000000000131,low,hazardous,True
SYN-CONT-004489,00000000-0000-0000-0000-000000000418,40HC,29.8,inbound,00000000-0000-0000-0000-000000000131,low,hazardous,True
SYN-CONT-004490,00000000-0000-0000-0000-000000000418,40GP,27.9,inbound,00000000-0000-0000-0000-00000000012e,low,standard,True
SYN-CONT-004491,00000000-0000-0000-0000-000000000418,20GP,14.4,inbound,00000000-0000-0000-0000-00000000012f,low,standard,True
SYN-CONT-004492,00000000-0000-0000-0000-000000000418,40RF,29.7,inbound,00000000-0000-0000-0000-00000000012c,low,reefer,True
SYN-CONT-004493,00000000-0000-0000-0000-000000000418,40RF,10.1,inbound,00000000-0000-0000-0000-00000000012d,low,reefer,True
